Time,Sol,Earth,Jupiter,Mars,Mercury,Neptune,Pluto,Saturn,Uranus,Venus
2439230.5,JPLE DATA NOT AVAILABLE,0.03896234632,0.0005685327578,0.01200921215,0.8968768071,0.001939945818,0.0008679720793,0.0005686125315,0.0004257114574,0.1544997141
2439231.5,JPLE DATA NOT AVAILABLE,0.03984830051,0.0005737535226,0.01220457016,0.9074552414,0.001956892123,0.0008693161035,0.0005767125784,0.0004247366835,0.1585059524
2439232.5,JPLE DATA NOT AVAILABLE,0.04075129677,0.0005796926613,0.01240160196,0.9179694158,0.001974074288,0.0008806811667,0.0005841495032,0.0004237594061,0.1625757528
2439233.5,JPLE DATA NOT AVAILABLE,0.04167165565,0.0005849663638,0.01260138005,0.9284172054,0.002032457535,0.0008918530743,0.00057962183,0.0004227960907,0.1667108083
2439234.5,JPLE DATA NOT AVAILABLE,0.04260879783,0.0005909683189,0.01280342653,0.9387980658,0.00201660801,0.0009113694725,0.0005866928217,0.0004218345031,0.1709098455
2439235.5,JPLE DATA NOT AVAILABLE,0.04356470937,0.000597367555,0.01300724471,0.9491096854,0.002033704673,0.0009199232081,0.0005932234284,0.0004425966571,0.1751736634
2439236.5,JPLE DATA NOT AVAILABLE,0.04453875458,0.0006030853121,0.0132139622,0.9593478404,0.002051038706,0.0009229175557,0.0005996418599,0.0004645368124,0.1795008516
2439237.5,JPLE DATA NOT AVAILABLE,0.04553020567,0.0006089627881,0.01342307618,0.9695086467,0.002076445498,0.0009236625406,0.0006056217423,0.0004635463339,0.1838920989
2439238.5,JPLE DATA NOT AVAILABLE,0.04654006973,0.0006149510966,0.01363404752,0.9795880086,0.002093455369,0.0009277085674,0.0006113818455,0.000462541966,0.1883459218
2439239.5,JPLE DATA NOT AVAILABLE,0.04756749157,0.000620811278,0.01384809493,0.989579221,0.002110688976,0.0009428711091,0.0006049988423,0.0004615211266,0.1928651446
2439240.5,JPLE DATA NOT AVAILABLE,0.04861339163,0.0006264585054,0.01406407069,0.9994750895,0.002136347195,0.0009559717344,0.0006219078308,0.0004604868879,0.1974461859
2439241.5,JPLE DATA NOT AVAILABLE,0.04967678197,0.0006330197212,0.01428258379,1.009267578,0.002153285085,0.0009736174409,0.0006268219002,0.0004594644934,0.2020906851
2439242.5,JPLE DATA NOT AVAILABLE,0.05075754128,0.0006399157712,0.01450371722,1.018946805,0.002170450903,0.0009787800716,0.0006311563691,0.000458431775,0.2067981497
2439243.5,JPLE DATA NOT AVAILABLE,0.05185550782,0.0006462126643,0.01472749843,1.028502632,0.002187832913,0.0009799163624,0.0006353116464,0.0004809794193,0.2115681244
2439244.5,JPLE DATA NOT AVAILABLE,0.05297048818,0.000652987973,0.01495399375,1.037921771,0.002213222063,0.0009822883743,0.0006390536116,0.0005010249779,0.2164012469
2439245.5,JPLE DATA NOT AVAILABLE,0.0541032697,0.0006585831199,0.0151825601,1.047190713,0.002230299171,0.0009957198779,0.0006424229472,0.0004999667468,0.2212946521
2439246.5,JPLE DATA NOT AVAILABLE,0.0552516731,0.0006644160397,0.01541389446,1.056292943,0.002247594738,0.001008064419,0.0006572589371,0.0004989068201,0.2262511211
2439247.5,JPLE DATA NOT AVAILABLE,0.05641751659,0.0006697388202,0.01564804378,1.065210835,0.002231682949,0.00102748291,0.0006481613116,0.0004978248022,0.2312679859
2439248.5,JPLE DATA NOT AVAILABLE,0.05760069657,0.0006759533013,0.01588437531,1.073923795,0.002290252335,0.001035109117,0.0006623433623,0.0004967397856,0.2363455617
2439249.5,JPLE DATA NOT AVAILABLE,0.0588001369,0.0006823104493,0.01612361777,1.082409696,0.002307479702,0.001037574209,0.000664333755,0.0004956663831,0.2414833885
2439250.5,JPLE DATA NOT AVAILABLE,0.06001792625,0.0006888395786,0.01636507541,1.090643788,0.002291662018,0.001039078542,0.0006778492643,0.0005178046163,0.2466818282
2439251.5,JPLE DATA NOT AVAILABLE,0.06125314092,0.0006946893218,0.01660949629,1.098597459,0.002350281046,0.001050523644,0.0006674628607,0.0005166849439,0.2519403899
2439252.5,JPLE DATA NOT AVAILABLE,0.06250594365,0.0007000980344,0.01685692726,1.106240293,0.002367433742,0.001061468399,0.0006804004099,0.0005155537972,0.2572571614
2439253.5,JPLE DATA NOT AVAILABLE,0.06377869188,0.0007058871666,0.01710741521,1.113538079,0.002384796271,0.001081642869,0.0006811096789,0.0005360183677,0.2626325818
